Stud_Id, Stud_age, Stud_sex, Advisor_id, col0, col1, col2, col3, col4, col5, col6, col7, col8, col9, col10, col11, col12, col13, col14, col15, col16, col17, col18, col19, col20, col21, col22, col23, col24, col25, col26, col27, col28, col29, col30, col31, col32, col33, col34, col35, col36, col37, col38, col39, col40, col41, col42, col43, col44, col45, col46, col47, col48, col49
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
30, 17, 0, 2, 45, 58, 81, 80, 90, 85, 10, 36, 66, 92, 27, 75, 100, 67, 43, 79, 8, 76, 72, 86, 49, 36, 86, 24, 79, 94, 62, 96, 5, 70, 63, 73, 11, 4, 59, 14, 4, 2, 17, 30, 43, 11, 91, 17, 55, 64, 60, 30, 69, 17
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
13, 17, 0, 7, 13, 6, 42, 31, 52, 63, 44, 2, 39, 1, 10, 99, 2, 46, 93, 23, 65, 99, 70, 37, 48, 81, 65, 57, 76, 55, 30, 51, 71, 1, 81, 68, 8, 85, 30, 87, 24, 39, 89, 57, 75, 49, 4, 8, 28, 52, 78, 13, 25, 98
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
8, 16, 0, 8, 54, 79, 92, 96, 90, 46, 37, 80, 4, 73, 77, 39, 1, 63, 40, 30, 98, 47, 56, 88, 78, 7, 76, 84, 83, 73, 39, 41, 31, 37, 95, 65, 89, 67, 18, 51, 63, 83, 7, 58, 52, 29, 5, 72, 94, 76, 49, 96, 61, 20
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
2, 16, 0, 3, 63, 71, 46, 28, 59, 29, 27, 10, 19, 84, 8, 41, 59, 97, 3, 73, 11, 39, 89, 38, 38, 74, 40, 52, 18, 90, 60, 17, 38, 30, 53, 26, 38, 10, 33, 73, 56, 43, 97, 43, 27, 65, 23, 27, 60, 35, 60, 15, 18, 84
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
11, 15, 0, 1, 45, 87, 72, 42, 93, 93, 61, 77, 12, 12, 84, 6, 21, 8, 78, 57, 77, 74, 47, 39, 27, 41, 70, 88, 99, 95, 62, 83, 30, 50, 97, 71, 82, 52, 14, 99, 33, 69, 33, 24, 80, 11, 86, 78, 76, 16, 71, 23, 82, 8
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
22, 15, 0, 4, 36, 93, 95, 70, 67, 94, 36, 7, 23, 63, 21, 9, 28, 28, 41, 36, 42, 18, 13, 26, 17, 48, 87, 87, 71, 58, 81, 90, 31, 80, 100, 29, 34, 89, 37, 81, 69, 26, 47, 100, 23, 4, 45, 60, 68, 61, 76, 15, 43, 26
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
16, 14, 0, 6, 69, 31, 82, 86, 65, 35, 9, 68, 38, 17, 78, 41, 54, 43, 75, 34, 38, 12, 93, 26, 68, 20, 1, 50, 25, 75, 87, 88, 13, 63, 53, 16, 36, 35, 48, 74, 18, 28, 13, 84, 80, 14, 40, 74, 78, 77, 70, 29, 49, 75
